fm_fund_history_id ,fm_id,fund_id,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
20755,6868,46034,2019,North America,Business Services,Buyout / Corporate Private Equity,1700000000.0,USD,0.0,USD
10151,6868,46034,2019,North America,Healthcare,Buyout / Corporate Private Equity,1700000000.0,USD,0.0,USD
8921,6868,46034,2019,North America,Other,Buyout / Corporate Private Equity,1700000000.0,USD,0.0,USD
22175,6868,46034,2019,North America,TMT,Buyout / Corporate Private Equity,1700000000.0,USD,0.0,USD
13110,6868,61800,2022,North America,Biotech / Life Science,Buyout / Corporate Private Equity,0.0,USD,3500000000.0,USD
16456,14040,28136,2010,North America,TMT,Buyout / Corporate Private Equity,7900000.0,USD,7900000.0,USD
5698,14040,28171,2013,North America,TMT,Buyout / Corporate Private Equity,30800000.0,USD,30800000.0,USD
2416,14040,39230,2017,North America,TMT,Buyout / Corporate Private Equity,79000000.0,USD,78180000.0,USD
14311,14040,61804,2022,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,150000000.0,USD
3221,20884,61806,2021,North America,TMT,Fund of Funds / Co-Investment,661300000.0,USD,0.0,USD
26638,23010,61812,2022,North America,Diversified,Buyout / Corporate Private Equity,59760000.0,USD,100000000.0,USD
26388,19147,43454,2018,North America,Healthcare,Venture Capital / Growth Equity,115000000.0,USD,115000000.0,USD
3010,19147,50091,2020,North America,Healthcare,Venture Capital / Growth Equity,260000000.0,USD,260000000.0,USD
24385,19147,61814,2022,North America,Healthcare,Venture Capital / Growth Equity,258750000.0,USD,350000000.0,USD
7931,16251,32999,2011,North America,TMT,Venture Capital / Growth Equity,15000000.0,USD,17000000.0,USD
27414,16251,33000,2014,North America,TMT,Venture Capital / Growth Equity,40000000.0,USD,40000000.0,USD
28462,16251,41809,2018,North America,TMT,Venture Capital / Growth Equity,57500000.0,USD,0.0,USD
17301,16251,51640,2020,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,80000000.0,USD
3743,16251,56614,2020,North America,TMT,Venture Capital / Growth Equity,20000000.0,USD,20000000.0,USD
28095,16251,61819,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19062,15960,32393,2013,North America,Healthcare,Venture Capital / Growth Equity,110000000.0,USD,50000000.0,USD
1444,15960,61822,2022,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,585000000.0,USD
8759,15960,56566,2021,North America,Healthcare,Fund of Funds / Co-Investment,35000000.0,USD,0.0,USD
12714,15960,56567,2021,North America,Healthcare,Fund of Funds / Co-Investment,50000000.0,USD,0.0,USD
11833,15960,45945,2019,North America,Healthcare,Venture Capital / Growth Equity,440000000.0,USD,300000000.0,USD
29205,15960,46061,2019,North America,Healthcare,Fund of Funds / Co-Investment,32500000.0,USD,32500000.0,USD
28606,15960,48788,2019,North America,Healthcare,Fund of Funds / Co-Investment,40200000.0,USD,40200000.0,USD
1418,15960,35514,2016,North America,Healthcare,Venture Capital / Growth Equity,225000000.0,USD,175000000.0,USD
19828,22379,57921,2019,North America,Consumer Goods,Venture Capital / Growth Equity,41300000.0,USD,41300000.0,USD
9366,22379,61826,2021,North America,Consumer Goods,Venture Capital / Growth Equity,1750000.0,USD,1750000.0,USD
8129,22379,61827,2022,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,1240000.0,USD
23924,23012,61833,2022,North America,Healthcare,Venture Capital / Growth Equity,150000000.0,USD,0.0,USD
16096,23012,61833,2022,Western Europe,Healthcare,Venture Capital / Growth Equity,150000000.0,USD,0.0,USD
8948,8736,3773,2010,Asia-Pacific,Diversified,Venture Capital / Growth Equity,100000000.0,EUR,0.0,EUR
9093,8736,21033,2011,Western Europe,Diversified,Venture Capital / Growth Equity,112000000.0,EUR,100000000.0,EUR
28614,8736,21449,2000,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,26000000.0,EUR,0.0,EUR
9282,8736,21449,2000,Western Europe,Healthcare,Venture Capital / Growth Equity,26000000.0,EUR,0.0,EUR
2692,8736,21450,2004,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,150000000.0,EUR,0.0,EUR
20668,8736,21450,2004,Western Europe,Healthcare,Venture Capital / Growth Equity,150000000.0,EUR,0.0,EUR
19493,8736,51519,2017,Western Europe,Diversified,Mezzanine / Debt,315000000.0,EUR,300000000.0,EUR
1081,8736,61836,2022,North America,Diversified,Buyout / Corporate Private Equity,,,100000000.0,EUR
11513,8736,61836,2022,North America,Diversified,Fund of Funds / Co-Investment,,,100000000.0,EUR
14341,8736,61836,2022,Western Europe,Diversified,Buyout / Corporate Private Equity,,,100000000.0,EUR
30427,8736,61836,2022,Western Europe,Diversified,Fund of Funds / Co-Investment,,,100000000.0,EUR
16739,8736,35400,2015,Western Europe,Retail,Fund of Funds / Co-Investment,0.0,EUR,30000000.0,EUR
27212,8736,38019,2016,Western Europe,Diversified,Buyout / Corporate Private Equity,165000000.0,EUR,0.0,EUR
30114,8736,41775,2018,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,345000000.0,EUR,250000000.0,EUR
24212,8736,41775,2018,Western Europe,Healthcare,Venture Capital / Growth Equity,345000000.0,EUR,250000000.0,EUR
9712,8736,43007,2018,Western Europe,Diversified,Buyout / Corporate Private Equity,445000000.0,EUR,350000000.0,EUR
3498,8736,49877,2019,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,0.0,EUR,450000000.0,EUR
3133,8736,49877,2019,Western Europe,Healthcare,Venture Capital / Growth Equity,0.0,EUR,450000000.0,EUR
10198,8736,51518,2020,Western Europe,Diversified,Mezzanine / Debt,500000000.0,EUR,450000000.0,EUR
30270,8736,21451,2008,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,155000000.0,EUR,0.0,EUR
1296,8736,21451,2008,Western Europe,Healthcare,Venture Capital / Growth Equity,155000000.0,EUR,0.0,EUR
1296,8736,21452,2012,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,192000000.0,EUR,180000000.0,EUR
21370,8736,21452,2012,Western Europe,Healthcare,Venture Capital / Growth Equity,192000000.0,EUR,180000000.0,EUR
19448,8736,22079,2005,Western Europe,Diversified,Venture Capital / Growth Equity,165000000.0,EUR,150000000.0,EUR
16140,8736,22080,2009,Western Europe,Diversified,Venture Capital / Growth Equity,250000000.0,EUR,250000000.0,EUR
13159,8736,32484,2013,Western Europe,Diversified,Venture Capital / Growth Equity,300000000.0,EUR,250000000.0,EUR
17862,8736,32817,2014,Asia-Pacific,Clean Tech / Renewable,Venture Capital / Growth Equity,0.0,EUR,150000000.0,EUR
23604,8736,32817,2014,Asia-Pacific,Consumer Goods,Venture Capital / Growth Equity,0.0,EUR,150000000.0,EUR
27306,8736,32817,2014,Asia-Pacific,Diversified,Venture Capital / Growth Equity,0.0,EUR,150000000.0,EUR
17690,8736,32817,2014,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,0.0,EUR,150000000.0,EUR
19275,8736,32817,2014,Asia-Pacific,TMT,Venture Capital / Growth Equity,0.0,EUR,150000000.0,EUR
21825,9100,13955,2007,North America,TMT,Venture Capital / Growth Equity,225000000.0,USD,0.0,USD
366,9100,21879,2012,North America,TMT,Venture Capital / Growth Equity,225000000.0,USD,225000000.0,USD
18024,9100,36572,2016,North America,TMT,Venture Capital / Growth Equity,500000000.0,USD,500000000.0,USD
21673,9100,42049,2018,North America,TMT,Venture Capital / Growth Equity,750000000.0,USD,750000000.0,USD
22248,9100,55234,2021,North America,TMT,Venture Capital / Growth Equity,25000000.0,USD,25000000.0,USD
8850,9100,61839,2022,North America,TMT,Venture Capital / Growth Equity,75000000.0,USD,550000000.0,USD
25676,9100,23531,2010,North America,TMT,Venture Capital / Growth Equity,225000000.0,USD,225000000.0,USD
4004,9100,29098,2013,North America,TMT,Venture Capital / Growth Equity,225000000.0,USD,225000000.0,USD
20818,9100,34378,2015,North America,TMT,Venture Capital / Growth Equity,225000000.0,USD,225000000.0,USD
22597,9100,34718,2015,North America,TMT,Venture Capital / Growth Equity,30000000.0,USD,30000000.0,USD
27440,6376,8103,1999,North America,TMT,Venture Capital / Growth Equity,175000000.0,USD,0.0,USD
15312,6376,8759,2007,North America,TMT,Venture Capital / Growth Equity,400000000.0,USD,0.0,USD
9709,6376,12849,1993,North America,TMT,Venture Capital / Growth Equity,31000000.0,USD,0.0,USD
27443,6376,12850,1996,North America,TMT,Venture Capital / Growth Equity,107000000.0,USD,0.0,USD
26962,6376,12851,2000,North America,TMT,Venture Capital / Growth Equity,380000000.0,USD,0.0,USD
15129,6376,15956,2003,North America,TMT,Venture Capital / Growth Equity,350000000.0,USD,0.0,USD
20023,6376,23819,1989,North America,TMT,Venture Capital / Growth Equity,9000000.0,USD,0.0,USD
12187,6376,31512,2014,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,560000000.0,USD,250000000.0,USD
16853,6376,31512,2014,North America,Healthcare,Venture Capital / Growth Equity,560000000.0,USD,250000000.0,USD
7913,6376,31512,2014,North America,TMT,Venture Capital / Growth Equity,560000000.0,USD,250000000.0,USD
3885,6376,36080,2016,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,1100000000.0,USD,550000000.0,USD
4406,6376,36080,2016,North America,Healthcare,Venture Capital / Growth Equity,1100000000.0,USD,550000000.0,USD
26732,6376,36080,2016,North America,TMT,Venture Capital / Growth Equity,1100000000.0,USD,550000000.0,USD
15946,6376,43891,2018,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,1460000000.0,USD,675000000.0,USD
9076,6376,43891,2018,North America,Healthcare,Venture Capital / Growth Equity,1460000000.0,USD,675000000.0,USD
679,6376,43891,2018,North America,TMT,Venture Capital / Growth Equity,1460000000.0,USD,675000000.0,USD
20236,6376,53999,2020,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,1850000000.0,USD,1500000000.0,USD
7755,6376,53999,2020,North America,Healthcare,Venture Capital / Growth Equity,1850000000.0,USD,1500000000.0,USD
30074,6376,53999,2020,North America,TMT,Venture Capital / Growth Equity,1850000000.0,USD,1500000000.0,USD
25593,6376,61845,2022,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,2810000000.0,USD,2910000000.0,USD
2964,6376,61845,2022,North America,Healthcare,Venture Capital / Growth Equity,2810000000.0,USD,2910000000.0,USD
11740,6376,61845,2022,North America,TMT,Venture Capital / Growth Equity,2810000000.0,USD,2910000000.0,USD
8516,19365,44372,2018,North America,Financial Services,Mezzanine / Debt,750000000.0,USD,750000000.0,USD
15865,19365,44372,2018,North America,Industrials,Mezzanine / Debt,750000000.0,USD,750000000.0,USD
1906,19365,50468,2020,North America,Financial Services,Mezzanine / Debt,1700000000.0,USD,1000000000.0,USD
13153,19365,50468,2020,North America,Industrials,Mezzanine / Debt,1700000000.0,USD,1000000000.0,USD
3777,19365,51257,2020,North America,Financial Services,Mezzanine / Debt,257500000.0,USD,257500000.0,USD
28334,19365,51257,2020,North America,Industrials,Mezzanine / Debt,257500000.0,USD,257500000.0,USD
5947,19365,51448,2020,North America,Financial Services,Mezzanine / Debt,201000000.0,USD,201000000.0,USD
9450,19365,51448,2020,North America,Industrials,Mezzanine / Debt,201000000.0,USD,201000000.0,USD
18060,19365,61846,2022,North America,Financial Services,Mezzanine / Debt,0.0,USD,2000000000.0,USD
6162,19365,61846,2022,North America,Industrials,Mezzanine / Debt,0.0,USD,2000000000.0,USD
908,23014,61847,2022,Asia-Pacific,TMT,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
9606,23014,61847,2022,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
7064,23014,61847,2022,Latin America,TMT,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
778,23014,61847,2022,Middle East/Africa,TMT,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
1455,23014,61847,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
20785,23014,61847,2022,Western Europe,TMT,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
9791,18781,56100,2021,North America,TMT,Fund of Funds / Co-Investment,17780000.0,USD,17780000.0,USD
3555,18781,57071,2021,North America,TMT,Venture Capital / Growth Equity,450000000.0,USD,450000000.0,USD
11578,18781,61849,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,150000000.0,USD
19754,18781,41233,2017,North America,TMT,Venture Capital / Growth Equity,150000000.0,USD,150000000.0,USD
16568,18781,46289,2019,North America,TMT,Venture Capital / Growth Equity,275000000.0,USD,275000000.0,USD
12102,18713,57556,2013,North America,Biotech / Life Science,Venture Capital / Growth Equity,20000000.0,USD,0.0,USD
30479,18713,57556,2013,North America,TMT,Venture Capital / Growth Equity,20000000.0,USD,0.0,USD
3884,18713,61871,2022,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,USD,300000000.0,USD
26558,18713,61871,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,300000000.0,USD
12506,18713,49110,2019,North America,Biotech / Life Science,Venture Capital / Growth Equity,260000000.0,USD,262450000.0,USD
16602,18713,49110,2019,North America,TMT,Venture Capital / Growth Equity,260000000.0,USD,262450000.0,USD
11620,18713,40845,2017,North America,Biotech / Life Science,Venture Capital / Growth Equity,150000000.0,USD,150000000.0,USD
29073,18713,40845,2017,North America,TMT,Venture Capital / Growth Equity,150000000.0,USD,150000000.0,USD
8880,23016,61875,2022,North America,Other,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
30138,20203,48509,2018,North America,Diversified,Venture Capital / Growth Equity,44840000.0,USD,50000000.0,USD
15498,20203,54444,2019,North America,Diversified,Venture Capital / Growth Equity,25000000.0,USD,25000000.0,USD
10581,20203,61886,2021,North America,Diversified,Venture Capital / Growth Equity,46520000.0,USD,100000000.0,USD
8219,18403,42607,2019,North America,TMT,Buyout / Corporate Private Equity,19800000.0,USD,50000000.0,USD
22745,18403,45468,2014,North America,TMT,Buyout / Corporate Private Equity,20860000.0,USD,30000000.0,USD
3091,18403,61892,2017,North America,TMT,Buyout / Corporate Private Equity,13000000.0,USD,0.0,USD
17843,18403,61893,2021,North America,TMT,Buyout / Corporate Private Equity,3000000.0,USD,5000000.0,USD
14218,18403,61894,2019,North America,TMT,Buyout / Corporate Private Equity,2880000.0,USD,7000000.0,USD
11383,18403,61895,2021,North America,TMT,Buyout / Corporate Private Equity,2630000.0,USD,10000000.0,USD
14693,18403,61896,2020,North America,TMT,Buyout / Corporate Private Equity,10000000.0,USD,15000000.0,USD
25497,14547,29308,2006,North America,TMT,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
10740,14547,29309,2013,North America,TMT,Venture Capital / Growth Equity,75000000.0,USD,75000000.0,USD
30191,14547,38826,2017,North America,TMT,Venture Capital / Growth Equity,108000000.0,USD,106360000.0,USD
11569,14547,61567,2013,North America,TMT,Venture Capital / Growth Equity,600000.0,USD,0.0,USD
8033,14547,61904,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
15288,14547,61906,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
24432,14547,48267,2019,North America,TMT,Venture Capital / Growth Equity,127000000.0,USD,120000000.0,USD
30540,14547,48276,2019,North America,TMT,Venture Capital / Growth Equity,17000000.0,USD,20000000.0,USD
22197,14547,49866,2019,North America,TMT,Venture Capital / Growth Equity,0.0,USD,2000000.0,USD
4839,5867,38306,2016,Western Europe,Diversified,Mezzanine / Debt,413000000.0,USD,413000000.0,USD
21110,5867,38349,2010,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,1000000000.0,USD,1000000000.0,USD
29597,5867,46197,2019,North America,Transport,Mezzanine / Debt,300000000.0,USD,0.0,USD
3508,5867,61907,2022,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,119940000.0,USD,0.0,USD
13244,5867,61907,2022,North America,Diversified,Buyout / Corporate Private Equity,119940000.0,USD,0.0,USD
1425,5867,61907,2022,Western Europe,Diversified,Buyout / Corporate Private Equity,119940000.0,USD,0.0,USD
4677,23018,61909,2022,North America,Diversified,Venture Capital / Growth Equity,70000000.0,USD,0.0,USD
21203,16963,61914,2022,North America,Agribusiness,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
28079,16963,61914,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
7024,16963,61915,2022,North America,Agribusiness,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
23879,16963,61915,2022,North America,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
16329,16963,34980,2015,North America,Agribusiness,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
3114,16963,34980,2015,North America,Consumer Goods,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
28359,16963,34980,2015,North America,Diversified,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
25111,16963,34980,2015,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
16859,16963,34980,2015,North America,Financial Services,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
10329,16963,34980,2015,North America,Industrials,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
29082,16963,34980,2015,North America,TMT,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
1507,16963,34980,2015,North America,Transport,Buyout / Corporate Private Equity,1000000000.0,USD,750000000.0,USD
19928,12917,23633,2012,North America,TMT,Mezzanine / Debt,22500000.0,USD,22500000.0,USD
25337,12917,23633,2012,Western Europe,TMT,Mezzanine / Debt,22500000.0,USD,22500000.0,USD
11951,12917,33511,2014,North America,TMT,Mezzanine / Debt,58190000.0,USD,60000000.0,USD
11487,12917,33511,2014,Western Europe,TMT,Mezzanine / Debt,58190000.0,USD,60000000.0,USD
28622,12917,42914,2018,North America,TMT,Mezzanine / Debt,75000000.0,USD,75000000.0,USD
11765,12917,42914,2018,Western Europe,TMT,Mezzanine / Debt,75000000.0,USD,75000000.0,USD
2444,12917,61920,2021,North America,TMT,Mezzanine / Debt,91760000.0,USD,100000000.0,USD
28108,12917,61920,2021,Western Europe,TMT,Mezzanine / Debt,91760000.0,USD,100000000.0,USD
6561,23020,61922,2021,North America,Diversified,Buyout / Corporate Private Equity,54250000.0,USD,0.0,USD
8761,16694,41794,2018,North America,Biotech / Life Science,Buyout / Corporate Private Equity,300000000.0,USD,300000000.0,USD
15113,16694,41794,2018,North America,Healthcare,Buyout / Corporate Private Equity,300000000.0,USD,300000000.0,USD
12232,16694,41794,2018,North America,TMT,Buyout / Corporate Private Equity,300000000.0,USD,300000000.0,USD
12572,16694,41795,2015,North America,Biotech / Life Science,Buyout / Corporate Private Equity,203440000.0,USD,225000000.0,USD
16107,16694,41795,2015,North America,Healthcare,Buyout / Corporate Private Equity,203440000.0,USD,225000000.0,USD
27294,16694,41795,2015,North America,TMT,Buyout / Corporate Private Equity,203440000.0,USD,225000000.0,USD
26510,16694,61923,2021,North America,Biotech / Life Science,Buyout / Corporate Private Equity,227700000.0,USD,350000000.0,USD
15070,16694,61923,2021,North America,Healthcare,Buyout / Corporate Private Equity,227700000.0,USD,350000000.0,USD
10810,16694,61923,2021,North America,TMT,Buyout / Corporate Private Equity,227700000.0,USD,350000000.0,USD
28265,16694,61924,2021,North America,Biotech / Life Science,Buyout / Corporate Private Equity,79200000.0,USD,150000000.0,USD
4816,16694,61924,2021,North America,Healthcare,Buyout / Corporate Private Equity,79200000.0,USD,150000000.0,USD
18904,16694,61924,2021,North America,TMT,Buyout / Corporate Private Equity,79200000.0,USD,150000000.0,USD
15576,7949,6741,2006,North America,TMT,Secondaries,130000000.0,USD,0.0,USD
8577,7949,21207,2010,North America,TMT,Secondaries,284000000.0,USD,200000000.0,USD
2420,7949,47241,2018,North America,TMT,Venture Capital / Growth Equity,55000000.0,USD,0.0,USD
4395,7949,61932,2019,North America,TMT,Venture Capital / Growth Equity,8630000.0,USD,0.0,USD
18325,7949,61933,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
9041,10763,61937,2022,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,0.0,USD,250000000.0,USD
28036,10763,53004,2019,North America,Energy / Oil & Gas,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
12452,10763,22846,2013,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,172000000.0,USD,200000000.0,USD
20496,10763,22847,2009,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,60000000.0,USD,75000000.0,USD
20100,10763,22848,2004,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,25000000.0,USD,0.0,USD
1485,10763,22848,2004,North America,Manufacturing,Buyout / Corporate Private Equity,25000000.0,USD,0.0,USD
26728,10763,41910,2019,North America,Business Services,Buyout / Corporate Private Equity,140000000.0,USD,250000000.0,USD
1133,10763,41910,2019,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,140000000.0,USD,250000000.0,USD
24558,8152,8440,2007,North America,TMT,Venture Capital / Growth Equity,167000000.0,USD,167000000.0,USD
20180,8152,20994,2010,North America,TMT,Venture Capital / Growth Equity,175000000.0,USD,175000000.0,USD
567,8152,32466,2014,North America,TMT,Fund of Funds / Co-Investment,2040000.0,USD,2040000.0,USD
21988,8152,33923,2015,North America,TMT,Venture Capital / Growth Equity,216300000.0,USD,200000000.0,USD
10447,8152,36382,2016,North America,TMT,Venture Capital / Growth Equity,74500000.0,USD,80000000.0,USD
3594,8152,45441,2019,North America,TMT,Venture Capital / Growth Equity,293600000.0,USD,250000000.0,USD
28650,8152,45442,2019,North America,TMT,Venture Capital / Growth Equity,70200000.0,USD,100000000.0,USD
12242,8152,53572,2014,North America,TMT,Fund of Funds / Co-Investment,55100000.0,USD,55100000.0,USD
1945,8152,56346,2013,North America,TMT,Fund of Funds / Co-Investment,3360000.0,USD,3360000.0,USD
25985,8152,61938,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,325000000.0,USD
24085,12779,24115,2011,Asia-Pacific,Diversified,Secondaries,76560000.0,USD,100000000.0,USD
3162,12779,24115,2011,Central/Eastern Europe,Diversified,Secondaries,76560000.0,USD,100000000.0,USD
22411,12779,24115,2011,Latin America,Diversified,Secondaries,76560000.0,USD,100000000.0,USD
18576,12779,24115,2011,Middle East/Africa,Diversified,Secondaries,76560000.0,USD,100000000.0,USD
25167,12779,24115,2011,North America,Diversified,Secondaries,76560000.0,USD,100000000.0,USD
11677,12779,24115,2011,Western Europe,Diversified,Secondaries,76560000.0,USD,100000000.0,USD
17873,12779,33895,2015,Asia-Pacific,Diversified,Secondaries,232430000.0,USD,200000000.0,USD
12513,12779,33895,2015,Central/Eastern Europe,Diversified,Secondaries,232430000.0,USD,200000000.0,USD
7517,12779,33895,2015,Latin America,Diversified,Secondaries,232430000.0,USD,200000000.0,USD
16884,12779,33895,2015,Middle East/Africa,Diversified,Secondaries,232430000.0,USD,200000000.0,USD
18717,12779,33895,2015,North America,Diversified,Secondaries,232430000.0,USD,200000000.0,USD
9725,12779,33895,2015,Western Europe,Diversified,Secondaries,232430000.0,USD,200000000.0,USD
7789,12779,47225,2019,Asia-Pacific,Diversified,Secondaries,270000000.0,USD,300000000.0,USD
13339,12779,47225,2019,Central/Eastern Europe,Diversified,Secondaries,270000000.0,USD,300000000.0,USD
21356,12779,47225,2019,Latin America,Diversified,Secondaries,270000000.0,USD,300000000.0,USD
12027,12779,47225,2019,Middle East/Africa,Diversified,Secondaries,270000000.0,USD,300000000.0,USD
24170,12779,47225,2019,North America,Diversified,Secondaries,270000000.0,USD,300000000.0,USD
15113,12779,47225,2019,Western Europe,Diversified,Secondaries,270000000.0,USD,300000000.0,USD
26379,12779,61942,2021,Asia-Pacific,Diversified,Secondaries,0.0,USD,0.0,USD
8475,12779,61942,2021,Central/Eastern Europe,Diversified,Secondaries,0.0,USD,0.0,USD
15601,12779,61942,2021,Latin America,Diversified,Secondaries,0.0,USD,0.0,USD
23273,12779,61942,2021,Middle East/Africa,Diversified,Secondaries,0.0,USD,0.0,USD
11211,12779,61942,2021,North America,Diversified,Secondaries,0.0,USD,0.0,USD
29325,12779,61942,2021,Western Europe,Diversified,Secondaries,0.0,USD,0.0,USD
5601,12779,61943,2022,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
20354,12779,61943,2022,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
27923,12779,61943,2022,Latin America,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
9467,12779,61943,2022,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
12414,12779,61943,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
17558,12779,61943,2022,Western Europe,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
20789,3652,31509,2006,North America,Diversified,Fund of Funds / Co-Investment,605000000.0,USD,605000000.0,USD
11376,3652,61946,2020,North America,Diversified,Buyout / Corporate Private Equity,529000000.0,USD,0.0,USD
2519,22918,61947,2021,North America,Financial Services,Buyout / Corporate Private Equity,127050000.0,USD,200000000.0,USD
22494,22918,61947,2021,North America,TMT,Buyout / Corporate Private Equity,127050000.0,USD,200000000.0,USD
29736,22918,61213,2021,North America,Financial Services,Venture Capital / Growth Equity,8320000.0,USD,8320000.0,USD
25496,22918,61213,2021,North America,TMT,Venture Capital / Growth Equity,8320000.0,USD,8320000.0,USD
8515,23022,61948,2022,North America,TMT,Buyout / Corporate Private Equity,112080000.0,USD,200000000.0,USD
28687,23023,61952,2022,North America,Diversified,Buyout / Corporate Private Equity,233000000.0,USD,300000000.0,USD
4905,21015,51824,2017,North America,Healthcare,Buyout / Corporate Private Equity,410000000.0,USD,0.0,USD
1070,21015,56047,2021,North America,Healthcare,Fund of Funds / Co-Investment,37000000.0,USD,0.0,USD
15086,21015,61953,2022,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
17538,12686,22418,2008,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,78600000.0,CAD,78600000.0,CAD
28936,12686,22419,2012,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,150000000.0,CAD,150000000.0,CAD
4660,12686,22557,2006,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,42000000.0,CAD,0.0,CAD
29040,12686,22558,2007,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,4900000.0,CAD,0.0,CAD
23665,12686,22559,2007,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,20900000.0,CAD,0.0,CAD
6975,12686,30064,2013,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,300000000.0,CAD,260000000.0,CAD
24695,12686,61958,2021,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,0.0,CAD,0.0,CAD
12713,17056,35341,2015,North America,TMT,Venture Capital / Growth Equity,70000000.0,USD,70000000.0,USD
29902,17056,35341,2015,Western Europe,TMT,Venture Capital / Growth Equity,70000000.0,USD,70000000.0,USD
25320,17056,42655,2018,North America,TMT,Venture Capital / Growth Equity,180000000.0,USD,140000000.0,USD
27716,17056,42655,2018,Western Europe,TMT,Venture Capital / Growth Equity,180000000.0,USD,140000000.0,USD
396,17056,53304,2018,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
11722,17056,53304,2018,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
25267,17056,59411,2021,Asia-Pacific,TMT,Venture Capital / Growth Equity,360000000.0,USD,300000000.0,USD
30237,17056,59411,2021,North America,TMT,Venture Capital / Growth Equity,360000000.0,USD,300000000.0,USD
15261,17056,59411,2021,Western Europe,TMT,Venture Capital / Growth Equity,360000000.0,USD,300000000.0,USD
