strategy_id,lp_id,strategy,regions
22080,14039,Mezzanine / Debt,Middle East/Africa
6577,14039,Mezzanine / Debt,Western Europe
47599,14041,Buyout / Corporate Private Equity,North America
38304,14041,Distressed / Turnaround,North America
40224,14041,Venture Capital / Growth Equity,North America
34200,14042,Fund of Funds / Co-Investment,North America
26125,14042,Fund of Funds / Co-Investment,Asia-Pacific
45673,14042,Fund of Funds / Co-Investment,Central/Eastern Europe
21101,14042,Fund of Funds / Co-Investment,Latin America
14690,14042,Fund of Funds / Co-Investment,Middle East/Africa
23275,14042,Fund of Funds / Co-Investment,Western Europe
42239,14042,Mezzanine / Debt,North America
42463,14042,Mezzanine / Debt,Asia-Pacific
16572,14042,Mezzanine / Debt,Central/Eastern Europe
4027,14042,Mezzanine / Debt,Latin America
208,14042,Mezzanine / Debt,Middle East/Africa
8435,14042,Mezzanine / Debt,Western Europe
49298,14043,Distressed / Turnaround,North America
16273,14043,Venture Capital / Growth Equity,North America
38977,14044,Buyout / Corporate Private Equity,North America
38099,14044,Buyout / Corporate Private Equity,Western Europe
45200,14044,Buyout / Corporate Private Equity,Central/Eastern Europe
7642,14044,Buyout / Corporate Private Equity,Middle East/Africa
18,14044,Buyout / Corporate Private Equity,Asia-Pacific
43147,14044,Buyout / Corporate Private Equity,Latin America
38853,14044,Distressed / Turnaround,North America
46686,14044,Distressed / Turnaround,Western Europe
12613,14044,Distressed / Turnaround,Central/Eastern Europe
4397,14044,Distressed / Turnaround,Middle East/Africa
21259,14044,Distressed / Turnaround,Asia-Pacific
18752,14044,Distressed / Turnaround,Latin America
16774,14044,Fund of Funds / Co-Investment,North America
5727,14044,Fund of Funds / Co-Investment,Western Europe
3946,14044,Fund of Funds / Co-Investment,Central/Eastern Europe
48526,14044,Fund of Funds / Co-Investment,Middle East/Africa
20988,14044,Fund of Funds / Co-Investment,Asia-Pacific
30955,14044,Fund of Funds / Co-Investment,Latin America
16335,14044,Mezzanine / Debt,North America
49526,14044,Mezzanine / Debt,Western Europe
11658,14044,Mezzanine / Debt,Central/Eastern Europe
7333,14044,Mezzanine / Debt,Middle East/Africa
7431,14044,Mezzanine / Debt,Asia-Pacific
12789,14044,Mezzanine / Debt,Latin America
23365,14044,Secondaries,North America
44607,14044,Secondaries,Western Europe
45078,14044,Secondaries,Central/Eastern Europe
31090,14044,Secondaries,Middle East/Africa
14922,14044,Secondaries,Asia-Pacific
22611,14044,Secondaries,Latin America
49613,14044,Venture Capital / Growth Equity,North America
11981,14044,Venture Capital / Growth Equity,Western Europe
13445,14044,Venture Capital / Growth Equity,Central/Eastern Europe
29805,14044,Venture Capital / Growth Equity,Middle East/Africa
5007,14044,Venture Capital / Growth Equity,Asia-Pacific
10806,14044,Venture Capital / Growth Equity,Latin America
33861,14046,Venture Capital / Growth Equity,North America
11935,14048,Buyout / Corporate Private Equity,North America
48177,14048,Distressed / Turnaround,North America
42738,14048,Fund of Funds / Co-Investment,North America
35699,14048,Mezzanine / Debt,North America
41725,14048,Secondaries,North America
11764,14048,Venture Capital / Growth Equity,North America
1758,14051,Buyout / Corporate Private Equity,North America
1078,14051,Buyout / Corporate Private Equity,Asia-Pacific
1175,14051,Buyout / Corporate Private Equity,Central/Eastern Europe
331,14051,Buyout / Corporate Private Equity,Latin America
16000,14051,Buyout / Corporate Private Equity,Middle East/Africa
1401,14051,Buyout / Corporate Private Equity,Western Europe
33307,14051,Distressed / Turnaround,North America
21391,14051,Distressed / Turnaround,Asia-Pacific
10059,14051,Distressed / Turnaround,Central/Eastern Europe
41185,14051,Distressed / Turnaround,Latin America
24888,14051,Distressed / Turnaround,Middle East/Africa
34116,14051,Distressed / Turnaround,Western Europe
49572,14051,Fund of Funds / Co-Investment,North America
47002,14051,Fund of Funds / Co-Investment,Asia-Pacific
34464,14051,Fund of Funds / Co-Investment,Central/Eastern Europe
10029,14051,Fund of Funds / Co-Investment,Latin America
23371,14051,Fund of Funds / Co-Investment,Middle East/Africa
44551,14051,Fund of Funds / Co-Investment,Western Europe
46119,14051,Mezzanine / Debt,North America
40909,14051,Mezzanine / Debt,Asia-Pacific
40541,14051,Mezzanine / Debt,Central/Eastern Europe
1503,14051,Mezzanine / Debt,Latin America
15048,14051,Mezzanine / Debt,Middle East/Africa
12118,14051,Mezzanine / Debt,Western Europe
3424,14051,Secondaries,North America
17854,14051,Secondaries,Asia-Pacific
3562,14051,Secondaries,Central/Eastern Europe
156,14051,Secondaries,Latin America
38267,14051,Secondaries,Middle East/Africa
11494,14051,Secondaries,Western Europe
48003,14051,Venture Capital / Growth Equity,North America
33753,14051,Venture Capital / Growth Equity,Asia-Pacific
41252,14051,Venture Capital / Growth Equity,Central/Eastern Europe
25477,14051,Venture Capital / Growth Equity,Latin America
6356,14051,Venture Capital / Growth Equity,Middle East/Africa
4835,14051,Venture Capital / Growth Equity,Western Europe
20294,14052,Buyout / Corporate Private Equity,North America
41396,14052,Buyout / Corporate Private Equity,Western Europe
43128,14052,Buyout / Corporate Private Equity,Central/Eastern Europe
5952,14052,Buyout / Corporate Private Equity,Middle East/Africa
6809,14052,Buyout / Corporate Private Equity,Asia-Pacific
31170,14052,Buyout / Corporate Private Equity,Latin America
32928,14052,Distressed / Turnaround,North America
15344,14052,Distressed / Turnaround,Western Europe
29588,14052,Distressed / Turnaround,Central/Eastern Europe
28419,14052,Distressed / Turnaround,Middle East/Africa
45847,14052,Distressed / Turnaround,Asia-Pacific
48659,14052,Distressed / Turnaround,Latin America
34263,14052,Fund of Funds / Co-Investment,North America
48583,14052,Fund of Funds / Co-Investment,Western Europe
22496,14052,Fund of Funds / Co-Investment,Central/Eastern Europe
39582,14052,Fund of Funds / Co-Investment,Middle East/Africa
48175,14052,Fund of Funds / Co-Investment,Asia-Pacific
17809,14052,Mezzanine / Debt,North America
41439,14052,Mezzanine / Debt,Western Europe
16458,14052,Mezzanine / Debt,Central/Eastern Europe
25838,14052,Mezzanine / Debt,Middle East/Africa
28452,14052,Mezzanine / Debt,Asia-Pacific
30416,14052,Mezzanine / Debt,Latin America
12883,14052,Other,North America
4024,14052,Other,Western Europe
31381,14052,Other,Central/Eastern Europe
976,14052,Other,Middle East/Africa
28736,14052,Other,Asia-Pacific
37473,14052,Other,Latin America
22134,14052,Secondaries,North America
12103,14052,Secondaries,Western Europe
29938,14052,Secondaries,Central/Eastern Europe
2116,14052,Secondaries,Middle East/Africa
49142,14052,Secondaries,Asia-Pacific
17770,14052,Secondaries,Latin America
36745,14052,Venture Capital / Growth Equity,North America
44693,14052,Venture Capital / Growth Equity,Western Europe
12337,14052,Venture Capital / Growth Equity,Central/Eastern Europe
20233,14052,Venture Capital / Growth Equity,Middle East/Africa
27528,14052,Venture Capital / Growth Equity,Asia-Pacific
15225,14052,Venture Capital / Growth Equity,Latin America
14829,14054,Fund of Funds / Co-Investment,North America
14795,14054,Fund of Funds / Co-Investment,Asia-Pacific
38804,14054,Fund of Funds / Co-Investment,Central/Eastern Europe
44542,14054,Fund of Funds / Co-Investment,Latin America
38333,14054,Fund of Funds / Co-Investment,Middle East/Africa
28313,14054,Fund of Funds / Co-Investment,Western Europe
35128,14054,Venture Capital / Growth Equity,North America
23400,14054,Venture Capital / Growth Equity,Asia-Pacific
47953,14054,Venture Capital / Growth Equity,Central/Eastern Europe
44678,14054,Venture Capital / Growth Equity,Latin America
7301,14054,Venture Capital / Growth Equity,Middle East/Africa
42848,14054,Venture Capital / Growth Equity,Western Europe
49621,14056,Distressed / Turnaround,North America
38796,14056,Venture Capital / Growth Equity,North America
9857,14059,Secondaries,North America
23196,14059,Secondaries,Asia-Pacific
3684,14059,Secondaries,Central/Eastern Europe
2727,14059,Secondaries,Latin America
15157,14059,Secondaries,Middle East/Africa
36536,14059,Secondaries,Western Europe
22182,14059,Venture Capital / Growth Equity,North America
14486,14059,Venture Capital / Growth Equity,Asia-Pacific
40014,14059,Venture Capital / Growth Equity,Central/Eastern Europe
39011,14059,Venture Capital / Growth Equity,Latin America
3928,14059,Venture Capital / Growth Equity,Middle East/Africa
3764,14059,Venture Capital / Growth Equity,Western Europe
24366,14079,Buyout / Corporate Private Equity,North America
28052,14079,Buyout / Corporate Private Equity,Asia-Pacific
13010,14079,Buyout / Corporate Private Equity,Central/Eastern Europe
40339,14079,Buyout / Corporate Private Equity,Latin America
38605,14079,Buyout / Corporate Private Equity,Middle East/Africa
38871,14079,Buyout / Corporate Private Equity,Western Europe
27830,14079,Fund of Funds / Co-Investment,North America
1505,14079,Fund of Funds / Co-Investment,Asia-Pacific
37660,14079,Fund of Funds / Co-Investment,Central/Eastern Europe
31095,14079,Fund of Funds / Co-Investment,Latin America
13363,14079,Fund of Funds / Co-Investment,Middle East/Africa
19882,14079,Fund of Funds / Co-Investment,Western Europe
35629,14081,Buyout / Corporate Private Equity,North America
17362,14081,Buyout / Corporate Private Equity,Asia-Pacific
10894,14081,Buyout / Corporate Private Equity,Central/Eastern Europe
984,14081,Buyout / Corporate Private Equity,Latin America
24535,14081,Buyout / Corporate Private Equity,Middle East/Africa
36103,14081,Buyout / Corporate Private Equity,Western Europe
30904,14081,Fund of Funds / Co-Investment,North America
3134,14081,Fund of Funds / Co-Investment,Asia-Pacific
41265,14081,Fund of Funds / Co-Investment,Central/Eastern Europe
40466,14081,Fund of Funds / Co-Investment,Latin America
19869,14081,Fund of Funds / Co-Investment,Middle East/Africa
9352,14081,Fund of Funds / Co-Investment,Western Europe
48218,14081,Mezzanine / Debt,North America
12370,14081,Mezzanine / Debt,Asia-Pacific
5962,14081,Mezzanine / Debt,Central/Eastern Europe
37842,14081,Mezzanine / Debt,Latin America
14469,14081,Mezzanine / Debt,Middle East/Africa
26282,14081,Mezzanine / Debt,Western Europe
5955,14081,Secondaries,North America
2715,14081,Secondaries,Asia-Pacific
44391,14081,Secondaries,Central/Eastern Europe
30782,14081,Secondaries,Latin America
28835,14081,Secondaries,Middle East/Africa
46152,14081,Secondaries,Western Europe
21547,14081,Venture Capital / Growth Equity,North America
3492,14081,Venture Capital / Growth Equity,Asia-Pacific
43917,14081,Venture Capital / Growth Equity,Central/Eastern Europe
10939,14081,Venture Capital / Growth Equity,Latin America
35633,14081,Venture Capital / Growth Equity,Middle East/Africa
49286,14081,Venture Capital / Growth Equity,Western Europe
15262,14082,Buyout / Corporate Private Equity,North America
33091,14082,Buyout / Corporate Private Equity,Asia-Pacific
43750,14082,Buyout / Corporate Private Equity,Central/Eastern Europe
26256,14082,Buyout / Corporate Private Equity,Latin America
6101,14082,Buyout / Corporate Private Equity,Middle East/Africa
19252,14082,Buyout / Corporate Private Equity,Western Europe
16410,14082,Fund of Funds / Co-Investment,North America
4508,14082,Fund of Funds / Co-Investment,Asia-Pacific
23187,14082,Fund of Funds / Co-Investment,Central/Eastern Europe
35445,14082,Fund of Funds / Co-Investment,Latin America
37239,14082,Fund of Funds / Co-Investment,Middle East/Africa
7668,14082,Fund of Funds / Co-Investment,Western Europe
44708,14082,Secondaries,North America
14800,14082,Secondaries,Asia-Pacific
37819,14082,Secondaries,Central/Eastern Europe
32170,14082,Secondaries,Latin America
10870,14082,Secondaries,Middle East/Africa
16695,14082,Secondaries,Western Europe
22090,14082,Venture Capital / Growth Equity,North America
40218,14082,Venture Capital / Growth Equity,Asia-Pacific
27861,14082,Venture Capital / Growth Equity,Central/Eastern Europe
41716,14082,Venture Capital / Growth Equity,Latin America
49689,14082,Venture Capital / Growth Equity,Middle East/Africa
37287,14082,Venture Capital / Growth Equity,Western Europe
15563,14084,Mezzanine / Debt,North America
48362,14085,Buyout / Corporate Private Equity,North America
41297,14085,Buyout / Corporate Private Equity,Western Europe
11566,14085,Buyout / Corporate Private Equity,Central/Eastern Europe
46472,14085,Buyout / Corporate Private Equity,Middle East/Africa
47884,14085,Buyout / Corporate Private Equity,Asia-Pacific
36541,14085,Buyout / Corporate Private Equity,Latin America
41150,14085,Fund of Funds / Co-Investment,North America
25342,14085,Fund of Funds / Co-Investment,Western Europe
1805,14085,Fund of Funds / Co-Investment,Central/Eastern Europe
45258,14085,Fund of Funds / Co-Investment,Middle East/Africa
19470,14085,Fund of Funds / Co-Investment,Asia-Pacific
49123,14085,Fund of Funds / Co-Investment,Latin America
14176,14085,Mezzanine / Debt,North America
25164,14085,Mezzanine / Debt,Western Europe
17866,14085,Mezzanine / Debt,Central/Eastern Europe
9520,14085,Mezzanine / Debt,Middle East/Africa
26156,14085,Mezzanine / Debt,Asia-Pacific
18359,14085,Mezzanine / Debt,Latin America
37769,14085,Venture Capital / Growth Equity,North America
5192,14085,Venture Capital / Growth Equity,Western Europe
28108,14085,Venture Capital / Growth Equity,Central/Eastern Europe
30941,14085,Venture Capital / Growth Equity,Middle East/Africa
7268,14085,Venture Capital / Growth Equity,Asia-Pacific
21487,14085,Venture Capital / Growth Equity,Latin America
26106,14086,Fund of Funds / Co-Investment,North America
24326,14086,Fund of Funds / Co-Investment,Asia-Pacific
45205,14086,Fund of Funds / Co-Investment,Central/Eastern Europe
8570,14086,Fund of Funds / Co-Investment,Latin America
2131,14086,Fund of Funds / Co-Investment,Middle East/Africa
42287,14086,Fund of Funds / Co-Investment,Western Europe
32768,14086,Mezzanine / Debt,North America
46118,14086,Mezzanine / Debt,Asia-Pacific
17068,14086,Mezzanine / Debt,Central/Eastern Europe
4829,14086,Mezzanine / Debt,Latin America
26954,14086,Mezzanine / Debt,Middle East/Africa
2892,14086,Mezzanine / Debt,Western Europe
48526,14086,Venture Capital / Growth Equity,North America
29427,14086,Venture Capital / Growth Equity,Asia-Pacific
1845,14086,Venture Capital / Growth Equity,Central/Eastern Europe
11532,14086,Venture Capital / Growth Equity,Latin America
41784,14086,Venture Capital / Growth Equity,Middle East/Africa
6409,14086,Venture Capital / Growth Equity,Western Europe
15739,14087,Buyout / Corporate Private Equity,North America
8672,14087,Distressed / Turnaround,North America
16105,14087,Fund of Funds / Co-Investment,North America
48244,14087,Mezzanine / Debt,North America
22984,14087,Secondaries,North America
37053,14087,Venture Capital / Growth Equity,North America
30496,14088,Fund of Funds / Co-Investment,North America
3197,14088,Fund of Funds / Co-Investment,Western Europe
1763,14088,Fund of Funds / Co-Investment,Central/Eastern Europe
9759,14088,Fund of Funds / Co-Investment,Middle East/Africa
47988,14088,Fund of Funds / Co-Investment,Asia-Pacific
2008,14088,Fund of Funds / Co-Investment,Latin America
14744,14088,Venture Capital / Growth Equity,North America
