lp_sector_id,lp_id,sector,has_appetite
4723,101,Biotech / Life Science,True
46395,101,Clean Tech / Renewable,True
57070,101,Consumer Goods,True
49410,101,Diversified,True
17128,101,Energy / Oil & Gas,True
6926,101,Financial Services,True
31570,101,Healthcare,True
32238,101,Industrials,True
63236,101,Leisure,True
10610,101,Manufacturing,True
55197,101,Natural Resources,True
43464,101,Other,False
4446,101,Retail,True
63334,101,TMT,True
44449,101,Transport,True
63501,107,Biotech / Life Science,True
27830,107,Clean Tech / Renewable,False
923,107,Consumer Goods,True
56054,107,Diversified,True
21746,107,Energy / Oil & Gas,True
1429,107,Financial Services,True
953,107,Healthcare,True
61684,107,Industrials,True
9296,107,Leisure,True
26293,107,Manufacturing,True
53398,107,Natural Resources,True
47302,107,Other,True
33345,107,Retail,True
49678,107,TMT,True
58142,107,Transport,True
9543,110,Biotech / Life Science,True
54960,110,Clean Tech / Renewable,True
55042,110,Consumer Goods,True
42877,110,Diversified,True
30031,110,Energy / Oil & Gas,False
12249,110,Financial Services,True
24996,110,Healthcare,True
42129,110,Industrials,True
8037,110,Leisure,False
50939,110,Manufacturing,False
21001,110,Natural Resources,False
50937,110,Other,False
25323,110,Retail,True
38807,110,TMT,True
53171,110,Transport,False
37282,111,Biotech / Life Science,True
59638,111,Clean Tech / Renewable,True
25217,111,Consumer Goods,True
3774,111,Diversified,True
6841,111,Energy / Oil & Gas,True
49395,111,Financial Services,True
60461,111,Healthcare,True
29276,111,Industrials,True
50038,111,Leisure,False
8897,111,Manufacturing,True
44800,111,Natural Resources,True
19861,111,Other,False
20279,111,Retail,True
28634,111,TMT,True
53229,111,Transport,True
23921,112,Biotech / Life Science,True
43077,112,Clean Tech / Renewable,False
9126,112,Consumer Goods,True
35210,112,Diversified,True
2554,112,Energy / Oil & Gas,True
12875,112,Financial Services,True
55905,112,Healthcare,True
14664,112,Industrials,False
35648,112,Leisure,False
56786,112,Manufacturing,False
54884,112,Natural Resources,False
22840,112,Other,False
50329,112,Retail,True
43729,112,TMT,True
10079,112,Transport,True
33961,113,Biotech / Life Science,True
52981,113,Clean Tech / Renewable,True
2760,113,Consumer Goods,True
51135,113,Diversified,True
51564,113,Energy / Oil & Gas,True
43193,113,Financial Services,False
22590,113,Healthcare,True
8294,113,Industrials,True
58991,113,Leisure,False
52937,113,Manufacturing,False
5702,113,Natural Resources,True
56598,113,Other,False
6318,113,Retail,True
54281,113,TMT,True
17149,113,Transport,True
42718,114,Biotech / Life Science,False
18680,114,Clean Tech / Renewable,True
50843,114,Consumer Goods,False
5384,114,Diversified,True
55565,114,Energy / Oil & Gas,True
33712,114,Financial Services,False
43863,114,Healthcare,False
61920,114,Industrials,True
19061,114,Leisure,False
5909,114,Manufacturing,False
4640,114,Natural Resources,True
23289,114,Other,False
30584,114,Retail,True
44114,114,TMT,True
57991,114,Transport,False
9105,115,Biotech / Life Science,False
12881,115,Clean Tech / Renewable,False
42065,115,Consumer Goods,False
63042,115,Diversified,True
30537,115,Energy / Oil & Gas,True
5079,115,Financial Services,False
34130,115,Healthcare,True
6836,115,Industrials,False
24778,115,Leisure,False
10173,115,Manufacturing,False
35581,115,Natural Resources,True
45612,115,Other,False
53020,115,Retail,False
43448,115,TMT,True
62017,115,Transport,False
59567,116,Biotech / Life Science,False
23376,116,Clean Tech / Renewable,False
13297,116,Consumer Goods,True
23812,116,Diversified,True
36247,116,Energy / Oil & Gas,True
3843,116,Financial Services,False
522,116,Healthcare,True
14029,116,Industrials,True
762,116,Leisure,False
38865,116,Manufacturing,False
51444,116,Natural Resources,False
52192,116,Other,False
34081,116,Retail,True
37890,116,TMT,False
48655,116,Transport,False
56510,117,Biotech / Life Science,True
12557,117,Clean Tech / Renewable,True
21800,117,Consumer Goods,True
29965,117,Diversified,True
26320,117,Energy / Oil & Gas,True
5612,117,Financial Services,True
16031,117,Healthcare,True
34589,117,Industrials,True
17846,117,Leisure,True
19262,117,Manufacturing,True
32341,117,Natural Resources,True
53647,117,Other,True
35149,117,Retail,True
2998,117,TMT,True
28915,117,Transport,True
14620,118,Biotech / Life Science,True
48938,118,Clean Tech / Renewable,True
47759,118,Consumer Goods,True
14950,118,Diversified,True
15854,118,Energy / Oil & Gas,True
32004,118,Financial Services,True
16032,118,Healthcare,True
9225,118,Industrials,True
47032,118,Leisure,True
14439,118,Manufacturing,True
18970,118,Natural Resources,True
24908,118,Other,False
46504,118,Retail,True
45010,118,TMT,True
63751,118,Transport,True
40261,119,Biotech / Life Science,True
63589,119,Clean Tech / Renewable,False
11305,119,Consumer Goods,True
62596,119,Diversified,True
17467,119,Energy / Oil & Gas,True
43933,119,Financial Services,True
51742,119,Healthcare,True
31576,119,Industrials,True
52047,119,Leisure,False
59438,119,Manufacturing,False
43639,119,Natural Resources,True
56676,119,Other,False
51812,119,Retail,True
49991,119,TMT,True
55247,119,Transport,False
47860,121,Biotech / Life Science,True
8161,121,Clean Tech / Renewable,False
36307,121,Consumer Goods,False
47128,121,Diversified,False
56227,121,Energy / Oil & Gas,False
59277,121,Financial Services,False
3906,121,Healthcare,False
54435,121,Industrials,False
59002,121,Leisure,False
59302,121,Manufacturing,False
55772,121,Natural Resources,False
21245,121,Other,False
59968,121,Retail,False
29724,121,TMT,True
8939,121,Transport,False
55860,122,Biotech / Life Science,False
49237,122,Clean Tech / Renewable,False
42638,122,Consumer Goods,True
14984,122,Diversified,True
61799,122,Energy / Oil & Gas,True
32004,122,Financial Services,True
54749,122,Healthcare,True
63304,122,Industrials,True
36150,122,Leisure,False
62502,122,Manufacturing,False
20240,122,Natural Resources,False
15489,122,Other,True
27581,122,Retail,True
60394,122,TMT,True
42882,122,Transport,False
16866,124,Biotech / Life Science,False
31961,124,Clean Tech / Renewable,False
13394,124,Consumer Goods,True
28772,124,Diversified,True
60531,124,Energy / Oil & Gas,False
18713,124,Financial Services,False
60366,124,Healthcare,True
22887,124,Industrials,False
46876,124,Leisure,False
1192,124,Manufacturing,False
5624,124,Natural Resources,False
32067,124,Other,True
43771,124,Retail,True
6509,124,TMT,True
50492,124,Transport,True
6313,127,Biotech / Life Science,True
4528,127,Clean Tech / Renewable,False
9398,127,Consumer Goods,False
44678,127,Diversified,True
51080,127,Energy / Oil & Gas,True
62220,127,Financial Services,True
28393,127,Healthcare,True
12533,127,Industrials,False
684,127,Leisure,False
29393,127,Manufacturing,False
47550,127,Natural Resources,False
11193,127,Other,False
51662,127,Retail,True
22888,127,TMT,True
47919,127,Transport,True
44721,128,Biotech / Life Science,False
39350,128,Clean Tech / Renewable,False
21291,128,Consumer Goods,True
23037,128,Diversified,True
45925,128,Energy / Oil & Gas,True
34519,128,Financial Services,True
49808,128,Healthcare,True
17273,128,Industrials,True
53473,128,Leisure,True
52095,128,Manufacturing,False
9245,128,Natural Resources,False
29527,128,Other,True
51795,128,Retail,True
35375,128,TMT,True
11330,128,Transport,False
25816,129,Biotech / Life Science,False
53975,129,Clean Tech / Renewable,False
47030,129,Consumer Goods,False
16197,129,Diversified,True
21952,129,Energy / Oil & Gas,False
45897,129,Financial Services,False
30130,129,Healthcare,False
20109,129,Industrials,False
53732,129,Leisure,False
2153,129,Manufacturing,False
34647,129,Natural Resources,False
25261,129,Other,False
9812,129,Retail,False
11030,129,TMT,False
12105,129,Transport,False
34815,130,Biotech / Life Science,True
41780,130,Clean Tech / Renewable,True
41435,130,Consumer Goods,True
25741,130,Diversified,True
3346,130,Energy / Oil & Gas,True
43840,130,Financial Services,True
44379,130,Healthcare,True
40939,130,Industrials,False
29502,130,Leisure,False
23382,130,Manufacturing,False
23798,130,Natural Resources,False
51549,130,Other,False
12086,130,Retail,True
16833,130,TMT,True
48342,130,Transport,True
55119,131,Biotech / Life Science,True
44998,131,Clean Tech / Renewable,True
5880,131,Consumer Goods,True
17445,131,Diversified,False
19185,131,Energy / Oil & Gas,False
40528,131,Financial Services,False
47883,131,Healthcare,True
9061,131,Industrials,False
46186,131,Leisure,False
5954,131,Manufacturing,False
19006,131,Natural Resources,False
37149,131,Other,False
39367,131,Retail,False
10411,131,TMT,True
37348,131,Transport,False
22928,132,Biotech / Life Science,True
25446,132,Clean Tech / Renewable,True
28171,132,Consumer Goods,True
21937,132,Diversified,True
33935,132,Energy / Oil & Gas,True
30367,132,Financial Services,False
15940,132,Healthcare,True
8816,132,Industrials,True
50215,132,Leisure,False
30574,132,Manufacturing,False
48748,132,Natural Resources,False
12269,132,Other,False
41146,132,Retail,True
62487,132,TMT,True
49401,132,Transport,True
53185,133,Biotech / Life Science,False
7652,133,Clean Tech / Renewable,True
12834,133,Consumer Goods,False
3840,133,Diversified,True
36655,133,Energy / Oil & Gas,True
13380,133,Financial Services,False
49999,133,Healthcare,True
17528,133,Industrials,False
57870,133,Leisure,False
39135,133,Manufacturing,True
45686,133,Natural Resources,False
62834,133,Other,False
15318,133,Retail,False
62002,133,TMT,True
48085,133,Transport,False
61822,135,Biotech / Life Science,True
26513,135,Clean Tech / Renewable,True
7647,135,Consumer Goods,True
36014,135,Diversified,True
7310,135,Energy / Oil & Gas,True
49884,135,Financial Services,True
7580,135,Healthcare,True
41182,135,Industrials,False
52999,135,Leisure,False
13770,135,Manufacturing,False
45126,135,Natural Resources,False
36732,135,Other,True
8674,135,Retail,True
41383,135,TMT,True
21477,135,Transport,False
49226,136,Biotech / Life Science,False
30166,136,Clean Tech / Renewable,False
22982,136,Consumer Goods,False
60209,136,Diversified,True
54798,136,Energy / Oil & Gas,True
56863,136,Financial Services,False
18721,136,Healthcare,False
54210,136,Industrials,True
45528,136,Leisure,False
58459,136,Manufacturing,True
23717,136,Natural Resources,False
40493,136,Other,False
14806,136,Retail,True
57156,136,TMT,True
54885,136,Transport,False
18604,137,Biotech / Life Science,True
42852,137,Clean Tech / Renewable,True
30486,137,Consumer Goods,True
31556,137,Diversified,True
1922,137,Energy / Oil & Gas,True
56216,137,Financial Services,True
26404,137,Healthcare,True
19376,137,Industrials,True
31571,137,Leisure,True
43699,137,Manufacturing,False
10550,137,Natural Resources,False
27651,137,Other,False
39927,137,Retail,True
27785,137,TMT,True
40733,137,Transport,True
23198,139,Biotech / Life Science,True
29768,139,Clean Tech / Renewable,True
10082,139,Consumer Goods,True
42449,139,Diversified,True
10362,139,Energy / Oil & Gas,False
55719,139,Financial Services,True
51823,139,Healthcare,True
59975,139,Industrials,True
36135,139,Leisure,True
447,139,Manufacturing,True
45696,139,Natural Resources,False
59029,139,Other,True
7235,139,Retail,True
59634,139,TMT,True
8343,139,Transport,True
38820,143,Biotech / Life Science,False
23428,143,Clean Tech / Renewable,False
8030,143,Consumer Goods,True
61171,143,Diversified,True
27337,143,Energy / Oil & Gas,True
51449,143,Financial Services,True
21012,143,Healthcare,True
856,143,Industrials,True
47286,143,Leisure,True
51259,143,Manufacturing,False
60023,143,Natural Resources,True
9607,143,Other,True
26241,143,Retail,True
61172,143,TMT,True
38148,143,Transport,True
47641,145,Biotech / Life Science,False
17269,145,Clean Tech / Renewable,False
55653,145,Consumer Goods,False
46760,145,Diversified,True
53765,145,Energy / Oil & Gas,True
60775,145,Financial Services,True
57275,145,Healthcare,True
42641,145,Industrials,True
61726,145,Leisure,False
10235,145,Manufacturing,True
49491,145,Natural Resources,False
16101,145,Other,False
462,145,Retail,True
48583,145,TMT,True
37935,145,Transport,True
1686,146,Biotech / Life Science,False
60288,146,Clean Tech / Renewable,False
54907,146,Consumer Goods,False
8153,146,Diversified,True
23871,146,Energy / Oil & Gas,False
26801,146,Financial Services,False
5466,146,Healthcare,False
33586,146,Industrials,False
4569,146,Leisure,False
8794,146,Manufacturing,False
60883,146,Natural Resources,False
20734,146,Other,False
1800,146,Retail,False
62082,146,TMT,False
47956,146,Transport,False
54615,147,Biotech / Life Science,True
12954,147,Clean Tech / Renewable,True
14410,147,Consumer Goods,True
10268,147,Diversified,True
61862,147,Energy / Oil & Gas,True
41795,147,Financial Services,True
39962,147,Healthcare,True
36181,147,Industrials,False
5716,147,Leisure,False
34692,147,Manufacturing,False
13848,147,Natural Resources,False
28576,147,Other,True
58651,147,Retail,False
27118,147,TMT,True
42559,147,Transport,True
2774,148,Biotech / Life Science,True
49995,148,Clean Tech / Renewable,True
2801,148,Consumer Goods,False
18797,148,Diversified,True
11200,148,Energy / Oil & Gas,True
30673,148,Financial Services,False
10629,148,Healthcare,True
15720,148,Industrials,False
12064,148,Leisure,False
62908,148,Manufacturing,False
31743,148,Natural Resources,False
23470,148,Other,True
47679,148,Retail,False
43670,148,TMT,True
20700,148,Transport,False
4703,150,Biotech / Life Science,True
10899,150,Clean Tech / Renewable,True
14201,150,Consumer Goods,True
30404,150,Diversified,True
10647,150,Energy / Oil & Gas,True
223,150,Financial Services,True
15378,150,Healthcare,True
51635,150,Industrials,True
41666,150,Leisure,False
42721,150,Manufacturing,False
26218,150,Natural Resources,True
37875,150,Other,False
37160,150,Retail,True
33923,150,TMT,True
42621,150,Transport,True
24214,152,Biotech / Life Science,True
39008,152,Clean Tech / Renewable,True
22212,152,Consumer Goods,True
49862,152,Diversified,True
30381,152,Energy / Oil & Gas,True
50318,152,Financial Services,True
7769,152,Healthcare,True
55408,152,Industrials,True
300,152,Leisure,False
24521,152,Manufacturing,False
44018,152,Natural Resources,False
4738,152,Other,False
49918,152,Retail,True
30938,152,TMT,True
43218,152,Transport,False
36197,153,Biotech / Life Science,False
18551,153,Clean Tech / Renewable,True
54641,153,Consumer Goods,False
60044,153,Diversified,False
57169,153,Energy / Oil & Gas,False
57182,153,Financial Services,False
40515,153,Healthcare,True
46387,153,Industrials,False
27492,153,Leisure,False
46700,153,Manufacturing,False
49854,153,Natural Resources,False
59515,153,Other,False
53445,153,Retail,False
41313,153,TMT,True
53392,153,Transport,False
1559,154,Agribusiness,False
5403,154,Biotech / Life Science,False
9559,154,Business Services,False
19693,154,Clean Tech / Renewable,False
24654,154,Consumer Goods,False
20300,154,Diversified,True
10221,154,Energy / Oil & Gas,False
5917,154,Financial Services,False
34787,154,Healthcare,False
21488,154,Industrials,False
26117,154,Leisure,False
50482,154,Manufacturing,False
17444,154,Natural Resources,False
60675,154,Other,False
41694,154,Retail,False
56974,154,TMT,False
12792,154,Transport,False
31260,155,Biotech / Life Science,False
2884,155,Clean Tech / Renewable,True
59706,155,Consumer Goods,True
5909,155,Diversified,True
40389,155,Energy / Oil & Gas,True
2033,155,Financial Services,False
51495,155,Healthcare,True
1153,155,Industrials,False
22737,155,Leisure,False
44291,155,Manufacturing,False
60130,155,Natural Resources,True
31112,155,Other,True
29672,155,Retail,False
16724,155,TMT,True
35018,155,Transport,False
45081,157,Biotech / Life Science,True
40304,157,Clean Tech / Renewable,True
3440,157,Consumer Goods,True
63121,157,Diversified,True
46486,157,Energy / Oil & Gas,False
2193,157,Financial Services,True
18177,157,Healthcare,False
1348,157,Industrials,False
11050,157,Leisure,False
62561,157,Manufacturing,False
15477,157,Natural Resources,False
21238,157,Other,False
1113,157,Retail,False
63818,157,TMT,True
4024,157,Transport,False
9082,158,Biotech / Life Science,True
14001,158,Clean Tech / Renewable,True
35001,158,Consumer Goods,True
39322,158,Diversified,True
18282,158,Energy / Oil & Gas,True
14914,158,Financial Services,True
17175,158,Healthcare,True
10985,158,Industrials,True
29464,158,Leisure,False
11991,158,Manufacturing,True
14547,158,Natural Resources,False
1599,158,Other,False
4083,158,Retail,True
32841,158,TMT,True
59836,158,Transport,True
19181,160,Biotech / Life Science,True
12645,160,Clean Tech / Renewable,False
32958,160,Consumer Goods,True
33006,160,Diversified,True
